Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T19:00+02:00;2025-06-03T20:00+02:00;2025-06-03;19:00;20:00;2;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T19:00+02:00;2025-06-03T20:00+02:00;2025-06-03;19:00;20:00;Totalt i retning Sandnes;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T19:00+02:00;2025-06-03T20:00+02:00;2025-06-03;19:00;20:00;Totalt i retning Stavanger;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T19:00+02:00;2025-06-03T20:00+02:00;2025-06-03;19:00;20:00;Totalt;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T20:00+02:00;2025-06-03T21:00+02:00;2025-06-03;20:00;21:00;1;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T20:00+02:00;2025-06-03T21:00+02:00;2025-06-03;20:00;21:00;2;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T20:00+02:00;2025-06-03T21:00+02:00;2025-06-03;20:00;21:00;Totalt i retning Sandnes;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T20:00+02:00;2025-06-03T21:00+02:00;2025-06-03;20:00;21:00;Totalt i retning Stavanger;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T20:00+02:00;2025-06-03T21:00+02:00;2025-06-03;20:00;21:00;Totalt;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T21:00+02:00;2025-06-03T22:00+02:00;2025-06-03;21:00;22:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T21:00+02:00;2025-06-03T22:00+02:00;2025-06-03;21:00;22:00;2;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T21:00+02:00;2025-06-03T22:00+02:00;2025-06-03;21:00;22:00;Totalt i retning Sandnes;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T21:00+02:00;2025-06-03T22:00+02:00;2025-06-03;21:00;22:00;Totalt i retning Stavanger;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T21:00+02:00;2025-06-03T22:00+02:00;2025-06-03;21:00;22:00;Totalt;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T22:00+02:00;2025-06-03T23:00+02:00;2025-06-03;22:00;23:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T22:00+02:00;2025-06-03T23:00+02:00;2025-06-03;22:00;23:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T22:00+02:00;2025-06-03T23:00+02:00;2025-06-03;22:00;23:00;Totalt i retning Sandnes;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T22:00+02:00;2025-06-03T23:00+02:00;2025-06-03;22:00;23:00;Totalt i retning Stavanger;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T22:00+02:00;2025-06-03T23:00+02:00;2025-06-03;22:00;23:00;Totalt;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T23:00+02:00;2025-06-04T00:00+02:00;2025-06-03;23:00;00:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T23:00+02:00;2025-06-04T00:00+02:00;2025-06-03;23:00;00:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T23:00+02:00;2025-06-04T00:00+02:00;2025-06-03;23:00;00:00;Totalt i retning Sandnes;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T23:00+02:00;2025-06-04T00:00+02:00;2025-06-03;23:00;00:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-03T23:00+02:00;2025-06-04T00:00+02:00;2025-06-03;23:00;00:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T00:00+02:00;2025-06-04T01:00+02:00;2025-06-04;00:00;01:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T00:00+02:00;2025-06-04T01:00+02:00;2025-06-04;00:00;01:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T00:00+02:00;2025-06-04T01:00+02:00;2025-06-04;00:00;01:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T00:00+02:00;2025-06-04T01:00+02:00;2025-06-04;00:00;01:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T00:00+02:00;2025-06-04T01:00+02:00;2025-06-04;00:00;01:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T01:00+02:00;2025-06-04T02:00+02:00;2025-06-04;01:00;02:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T01:00+02:00;2025-06-04T02:00+02:00;2025-06-04;01:00;02:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T01:00+02:00;2025-06-04T02:00+02:00;2025-06-04;01:00;02:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T01:00+02:00;2025-06-04T02:00+02:00;2025-06-04;01:00;02:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T01:00+02:00;2025-06-04T02:00+02:00;2025-06-04;01:00;02:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T02:00+02:00;2025-06-04T03:00+02:00;2025-06-04;02:00;03:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T02:00+02:00;2025-06-04T03:00+02:00;2025-06-04;02:00;03:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T02:00+02:00;2025-06-04T03:00+02:00;2025-06-04;02:00;03:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T02:00+02:00;2025-06-04T03:00+02:00;2025-06-04;02:00;03:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T02:00+02:00;2025-06-04T03:00+02:00;2025-06-04;02:00;03:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T03:00+02:00;2025-06-04T04:00+02:00;2025-06-04;03:00;04:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T03:00+02:00;2025-06-04T04:00+02:00;2025-06-04;03:00;04:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T03:00+02:00;2025-06-04T04:00+02:00;2025-06-04;03:00;04:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T03:00+02:00;2025-06-04T04:00+02:00;2025-06-04;03:00;04:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T03:00+02:00;2025-06-04T04:00+02:00;2025-06-04;03:00;04:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T04:00+02:00;2025-06-04T05:00+02:00;2025-06-04;04:00;05:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T04:00+02:00;2025-06-04T05:00+02:00;2025-06-04;04:00;05:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T04:00+02:00;2025-06-04T05:00+02:00;2025-06-04;04:00;05:00;Totalt i retning Sandnes;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T04:00+02:00;2025-06-04T05:00+02:00;2025-06-04;04:00;05:00;Totalt i retning Stavanger;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T04:00+02:00;2025-06-04T05:00+02:00;2025-06-04;04:00;05:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T05:00+02:00;2025-06-04T06:00+02:00;2025-06-04;05:00;06:00;1;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T05:00+02:00;2025-06-04T06:00+02:00;2025-06-04;05:00;06:00;2;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T05:00+02:00;2025-06-04T06:00+02:00;2025-06-04;05:00;06:00;Totalt i retning Sandnes;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T05:00+02:00;2025-06-04T06:00+02:00;2025-06-04;05:00;06:00;Totalt i retning Stavanger;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T05:00+02:00;2025-06-04T06:00+02:00;2025-06-04;05:00;06:00;Totalt;19;100,0;1;1;0;19;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T06:00+02:00;2025-06-04T07:00+02:00;2025-06-04;06:00;07:00;1;34;100,0;1;1;0;34;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T06:00+02:00;2025-06-04T07:00+02:00;2025-06-04;06:00;07:00;2;77;100,0;1;1;0;77;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T06:00+02:00;2025-06-04T07:00+02:00;2025-06-04;06:00;07:00;Totalt i retning Sandnes;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T06:00+02:00;2025-06-04T07:00+02:00;2025-06-04;06:00;07:00;Totalt i retning Stavanger;78;100,0;1;1;0;78;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T06:00+02:00;2025-06-04T07:00+02:00;2025-06-04;06:00;07:00;Totalt;111;100,0;1;1;0;111;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T07:00+02:00;2025-06-04T08:00+02:00;2025-06-04;07:00;08:00;1;34;100,0;1;1;0;34;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T07:00+02:00;2025-06-04T08:00+02:00;2025-06-04;07:00;08:00;2;104;100,0;1;1;0;104;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T07:00+02:00;2025-06-04T08:00+02:00;2025-06-04;07:00;08:00;Totalt i retning Sandnes;34;100,0;1;1;0;34;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T07:00+02:00;2025-06-04T08:00+02:00;2025-06-04;07:00;08:00;Totalt i retning Stavanger;104;100,0;1;1;0;104;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T07:00+02:00;2025-06-04T08:00+02:00;2025-06-04;07:00;08:00;Totalt;138;100,0;1;1;0;138;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T08:00+02:00;2025-06-04T09:00+02:00;2025-06-04;08:00;09:00;1;24;100,0;1;1;0;24;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T08:00+02:00;2025-06-04T09:00+02:00;2025-06-04;08:00;09:00;2;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T08:00+02:00;2025-06-04T09:00+02:00;2025-06-04;08:00;09:00;Totalt i retning Sandnes;24;100,0;1;1;0;24;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T08:00+02:00;2025-06-04T09:00+02:00;2025-06-04;08:00;09:00;Totalt i retning Stavanger;33;100,0;1;1;0;33;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T08:00+02:00;2025-06-04T09:00+02:00;2025-06-04;08:00;09:00;Totalt;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T09:00+02:00;2025-06-04T10:00+02:00;2025-06-04;09:00;10:00;1;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T09:00+02:00;2025-06-04T10:00+02:00;2025-06-04;09:00;10:00;2;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T09:00+02:00;2025-06-04T10:00+02:00;2025-06-04;09:00;10:00;Totalt i retning Sandnes;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T09:00+02:00;2025-06-04T10:00+02:00;2025-06-04;09:00;10:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T09:00+02:00;2025-06-04T10:00+02:00;2025-06-04;09:00;10:00;Totalt;19;100,0;1;1;0;19;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T10:00+02:00;2025-06-04T11:00+02:00;2025-06-04;10:00;11:00;1;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T10:00+02:00;2025-06-04T11:00+02:00;2025-06-04;10:00;11:00;2;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T10:00+02:00;2025-06-04T11:00+02:00;2025-06-04;10:00;11:00;Totalt i retning Sandnes;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T10:00+02:00;2025-06-04T11:00+02:00;2025-06-04;10:00;11:00;Totalt i retning Stavanger;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T10:00+02:00;2025-06-04T11:00+02:00;2025-06-04;10:00;11:00;Totalt;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T11:00+02:00;2025-06-04T12:00+02:00;2025-06-04;11:00;12:00;1;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T11:00+02:00;2025-06-04T12:00+02:00;2025-06-04;11:00;12:00;2;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T11:00+02:00;2025-06-04T12:00+02:00;2025-06-04;11:00;12:00;Totalt i retning Sandnes;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T11:00+02:00;2025-06-04T12:00+02:00;2025-06-04;11:00;12:00;Totalt i retning Stavanger;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T11:00+02:00;2025-06-04T12:00+02:00;2025-06-04;11:00;12:00;Totalt;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T12:00+02:00;2025-06-04T13:00+02:00;2025-06-04;12:00;13:00;1;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T12:00+02:00;2025-06-04T13:00+02:00;2025-06-04;12:00;13:00;2;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T12:00+02:00;2025-06-04T13:00+02:00;2025-06-04;12:00;13:00;Totalt i retning Sandnes;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T12:00+02:00;2025-06-04T13:00+02:00;2025-06-04;12:00;13:00;Totalt i retning Stavanger;8;100,0;1;1;0;8;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T12:00+02:00;2025-06-04T13:00+02:00;2025-06-04;12:00;13:00;Totalt;24;100,0;1;1;0;24;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T13:00+02:00;2025-06-04T14:00+02:00;2025-06-04;13:00;14:00;1;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T13:00+02:00;2025-06-04T14:00+02:00;2025-06-04;13:00;14:00;2;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T13:00+02:00;2025-06-04T14:00+02:00;2025-06-04;13:00;14:00;Totalt i retning Sandnes;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T13:00+02:00;2025-06-04T14:00+02:00;2025-06-04;13:00;14:00;Totalt i retning Stavanger;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T13:00+02:00;2025-06-04T14:00+02:00;2025-06-04;13:00;14:00;Totalt;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T14:00+02:00;2025-06-04T15:00+02:00;2025-06-04;14:00;15:00;1;40;100,0;1;1;0;40;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T14:00+02:00;2025-06-04T15:00+02:00;2025-06-04;14:00;15:00;2;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T14:00+02:00;2025-06-04T15:00+02:00;2025-06-04;14:00;15:00;Totalt i retning Sandnes;40;100,0;1;1;0;40;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T14:00+02:00;2025-06-04T15:00+02:00;2025-06-04;14:00;15:00;Totalt i retning Stavanger;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T14:00+02:00;2025-06-04T15:00+02:00;2025-06-04;14:00;15:00;Totalt;69;100,0;1;1;0;69;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T15:00+02:00;2025-06-04T16:00+02:00;2025-06-04;15:00;16:00;1;103;100,0;1;1;0;103;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T15:00+02:00;2025-06-04T16:00+02:00;2025-06-04;15:00;16:00;2;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T15:00+02:00;2025-06-04T16:00+02:00;2025-06-04;15:00;16:00;Totalt i retning Sandnes;103;100,0;1;1;0;103;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T15:00+02:00;2025-06-04T16:00+02:00;2025-06-04;15:00;16:00;Totalt i retning Stavanger;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T15:00+02:00;2025-06-04T16:00+02:00;2025-06-04;15:00;16:00;Totalt;145;100,0;1;1;0;145;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T16:00+02:00;2025-06-04T17:00+02:00;2025-06-04;16:00;17:00;1;81;100,0;1;1;0;81;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T16:00+02:00;2025-06-04T17:00+02:00;2025-06-04;16:00;17:00;2;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T16:00+02:00;2025-06-04T17:00+02:00;2025-06-04;16:00;17:00;Totalt i retning Sandnes;81;100,0;1;1;0;81;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T16:00+02:00;2025-06-04T17:00+02:00;2025-06-04;16:00;17:00;Totalt i retning Stavanger;45;100,0;1;1;0;45;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T16:00+02:00;2025-06-04T17:00+02:00;2025-06-04;16:00;17:00;Totalt;126;100,0;1;1;0;126;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T17:00+02:00;2025-06-04T18:00+02:00;2025-06-04;17:00;18:00;1;40;100,0;1;1;0;40;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T17:00+02:00;2025-06-04T18:00+02:00;2025-06-04;17:00;18:00;2;18;100,0;1;1;0;18;0,00;-;-;-;-;-;-;-;-
99274B3204701;Sykkelstamvegen Forus nord;EV39 S1000D65 m24;2025-06-04T17:00+02:00;2025-06-04T18:00+02:00;2025-06-04;17:00;18:00;Totalt i retning Sandnes;39;100,0;1;1;0;39;0,00;-;-;-;-;-;-;-;-
